Rowid_,VALUE,COUNT,VALUE_1,CLASSNAME,EVT_FUEL,EVT_FUEL_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,R,G,B,RED,GREEN,BLUE
,3214,204953,3214.000000000000000,Arctostaphylos patula Shrubland Alliance,2214.000000000000000,Sh Arctostaphylos patula Shrubland Alliance,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 503: Arizona Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,89.000000000000000,59.000000000000000,40.000000000000000,0.349020000000000,0.231373000000000,0.156863000000000
,3215,5497844,3215.000000000000000,Quercus turbinella Shrubland Alliance,2215.000000000000000,Sh Quercus turbinella Shrubland Alliance,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 503: Arizona Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,89.000000000000000,59.000000000000000,40.000000000000000,0.349020000000000,0.231373000000000,0.156863000000000
,3216,172176,3216.000000000000000,Cercocarpus montanus Shrubland Alliance,2216.000000000000000,Sh Cercocarpus montanus Shrubland Alliance,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 503: Arizona Chaparral,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,89.000000000000000,59.000000000000000,40.000000000000000,0.349020000000000,0.231373000000000,0.156863000000000
,3217,12184469,3217.000000000000000,Quercus gambelii Shrubland Alliance,2217.000000000000000,Sh Quercus gambelii Shrubland Alliance,Shrub,612.000000000000000,Shrubland,Deciduous Shrubland,SRM 413: Gambel Oak,Shrub-dominated,Shrubland,Deciduous shrubland,245.000000000000000,175.000000000000000,54.000000000000000,0.960784000000000,0.686275000000000,0.211765000000000
,3218,25390065,3218.000000000000000,North American Warm Desert Sparsely Vegetated Systems II,2218.000000000000000,Sps North American Warm Desert Sparsely Vegetated Systems II,Sparse,700.000000000000000,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100.000000000000000,100.000000000000000,100.000000000000000,0.392157000000000,0.392157000000000,0.392157000000000
,3219,22411201,3219.000000000000000,Inter-Mountain Basins Sparsely Vegetated Systems II,2219.000000000000000,Sps Inter-Mountain Basins Sparsely Vegetated Systems II,Sparse,700.000000000000000,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100.000000000000000,100.000000000000000,100.000000000000000,0.392157000000000,0.392157000000000,0.392157000000000
,3220,46871579,3220.000000000000000,Artemisia tridentata ssp. vaseyana Shrubland Alliance,2220.000000000000000,Sh Artemisia tridentata ssp. vaseyana Shrubland Alliance,Shrub,604.000000000000000,Shrubland,Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Herbaceous - shrub-steppe,Perennial graminoid steppe,219.000000000000000,140.000000000000000,37.000000000000000,0.858824000000000,0.549020000000000,0.145098000000000
,3221,4052337,3221.000000000000000,Mediterranean California Sparsely Vegetated Systems II,2221.000000000000000,Sps Mediterranean California Sparsely Vegetated Systems II,Sparse,700.000000000000000,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100.000000000000000,100.000000000000000,100.000000000000000,0.392157000000000,0.392157000000000,0.392157000000000
,3222,1496422,3222.000000000000000,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems II,2222.000000000000000,Sps Rocky Mountain Alpine/Montane Sparsely Vegetated Systems II,Sparse,700.000000000000000,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100.000000000000000,100.000000000000000,100.000000000000000,0.392157000000000,0.392157000000000,0.392157000000000
,3223,19854297,3223.000000000000000,Sonoran Desert Sparsely Vegetated,2223.000000000000000,Sps Sonoran Desert Sparsely Vegetated,Sparse,700.000000000000000,Sparsely Vegetated,Sparse Vegetation,LF 33: Sparsely Vegetated,No Dominant Lifeform,Sparsely vegetated,Sparsely vegetated,100.000000000000000,100.000000000000000,100.000000000000000,0.392157000000000,0.392157000000000,0.392157000000000
,3227,34549667,3227.000000000000000,Dry-mesic Montane Douglas-fir Forest,2227.000000000000000,Tr Pseudotsuga menziesii Forest Alliance,Tree,614.000000000000000,Conifer,Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000
,3228,129446,3228.000000000000000,Dry-mesic Montane Western Larch Forest,2228.000000000000000,Tr Larix occidentalis Forest Alliance,Tree,644.000000000000000,Conifer,Western Larch Forest and Woodland,SAF 212: Western Larch,Tree-dominated,Open tree canopy,Evergreen open tree canopy,180.000000000000000,255.000000000000000,148.000000000000000,0.705882000000000,1.000000000000000,0.580392000000000
,3229,29081,3229.000000000000000,Pinus albicaulis Woodland Alliance,2229.000000000000000,Tr Pinus albicaulis Woodland Alliance,Tree,640.000000000000000,Conifer,Subalpine Woodland and Parkland,SAF 208: Whitebark Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,191.000000000000000,255.000000000000000,233.000000000000000,0.749020000000000,1.000000000000000,0.913725000000000
,3230,456907,3230.000000000000000,Pinus sabiniana Woodland Alliance,2230.000000000000000,Tr Pinus sabiniana Woodland Alliance,Tree,610.000000000000000,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 250: Blue Oak-Digger Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,121.000000000000000,217.000000000000000,207.000000000000000,0.474510000000000,0.850980000000000,0.811765000000000
,3231,3115,3231.000000000000000,Sequoiadendron giganteum Forest Alliance,2231.000000000000000,Tr Sequoiadendron giganteum Forest Alliance,Tree,643.000000000000000,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 243: Sierra Nevada Mixed Conifer,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0.000000000000000,222.000000000000000,0.000000000000000,0.000000000000000,0.870588000000000,0.000000000000000
,3232,1074064,3232.000000000000000,Abies grandis Forest Forest,2232.000000000000000,Tr Abies grandis Forest Forest,Tree,643.000000000000000,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 213: Grand Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,96.000000000000000,255.000000000000000,71.000000000000000,0.376471000000000,1.000000000000000,0.278431000000000
,3233,8080405,3233.000000000000000,Subalpine Douglas-fir Forest,2227.000000000000000,Tr Pseudotsuga menziesii Forest Alliance,Tree,614.000000000000000,Conifer,Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000
,3234,3009530,3234.000000000000000,Mesic Montane Douglas-fir Forest,2227.000000000000000,Tr Pseudotsuga menziesii Forest Alliance,Tree,614.000000000000000,Conifer,Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000
,3235,18000650,3235.000000000000000,Xeric Montane Douglas-fir Forest,2227.000000000000000,Tr Pseudotsuga menziesii Forest Alliance,Tree,614.000000000000000,Conifer,Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.000000000000000
,3236,25697,3236.000000000000000,Subalpine Western Larch Forest,2228.000000000000000,Tr Larix occidentalis Forest Alliance,Tree,644.000000000000000,Conifer,Western Larch Forest and Woodland,SAF 212: Western Larch,Tree-dominated,Open tree canopy,Deciduous open tree canopy,180.000000000000000,255.000000000000000,148.000000000000000,0.705882000000000,1.000000000000000,0.580392000000000
,3237,8560,3237.000000000000000,Mesic Montane Western Larch Forest,2228.000000000000000,Tr Larix occidentalis Forest Alliance,Tree,644.000000000000000,Conifer,Western Larch Forest and Woodland,SAF 212: Western Larch,Tree-dominated,Open tree canopy,Deciduous open tree canopy,180.000000000000000,255.000000000000000,148.000000000000000,0.705882000000000,1.000000000000000,0.580392000000000
,3238,2264715,3238.000000000000000,Laurentian-Acadian Northern Oak Forest,2238.000000000000000,Tr Laurentian-Acadian Northern Oak Forest,Tree,665.000000000000000,Hardwood,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3239,879151,3239.000000000000000,Laurentian-Acadian Northern Pine-Oak Forest,2239.000000000000000,Tr Laurentian-Acadian Northern Pine-Oak Forest,Tree,665.000000000000000,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3240,912714,3240.000000000000000,Laurentian-Acadian Hardwood Forest,2240.000000000000000,Tr Laurentian-Acadian Hardwood Forest,Tree,685.000000000000000,Hardwood,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,0.000000000000000,92.000000000000000,0.000000000000000,0.000000000000000,0.360784000000000,0.000000000000000
,3241,817924,3241.000000000000000,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,2241.000000000000000,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Tree,685.000000000000000,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,0.000000000000000,92.000000000000000,0.000000000000000,0.000000000000000,0.360784000000000,0.000000000000000
,3242,4306891,3242.000000000000000,Laurentian Oak Barrens,2242.000000000000000,Tr Laurentian Oak Barrens,Tree,676.000000000000000,Hardwood,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Deciduous closed tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3243,721304,3243.000000000000000,Laurentian Pine-Oak Barrens,2243.000000000000000,Tr Laurentian Pine-Oak Barrens,Tree,676.000000000000000,Conifer-Hardwood,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3244,6155052,3244.000000000000000,Boreal Hardwood Forest,2244.000000000000000,Tr Boreal Hardwood Forest,Tree,693.000000000000000,Hardwood,Spruce-Fir-Hardwood Forest,SAF 5: Balsam Fir,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,182.000000000000000,250.000000000000000,227.000000000000000,0.713725000000000,0.980392000000000,0.890196000000000
,3245,2256592,3245.000000000000000,Boreal White Spruce-Fir-Hardwood Forest,2245.000000000000000,Tr Boreal White Spruce-Fir-Hardwood Forest,Tree,693.000000000000000,Conifer-Hardwood,Spruce-Fir-Hardwood Forest,SAF 5: Balsam Fir,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,182.000000000000000,250.000000000000000,227.000000000000000,0.713725000000000,0.980392000000000,0.890196000000000
,3247,5037,3247.000000000000000,Southern Appalachian Grass Bald,2414.000000000000000,Sh Southern Appalachian Grass and Shrub Bald,Herb,670.000000000000000,Conifer-Hardwood,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3248,88940,3248.000000000000000,Northern Atlantic Coastal Plain Dune and Swale Grassland,2436.000000000000000,Sh Northern Atlantic Coastal Plain Dune and Swale,Herb,654.000000000000000,Grassland,Atlantic Dunes and Grasslands,LF 57: Dunes and Maritime Grasslands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,98.000000000000000,41.000000000000000,1.000000000000000,0.384314000000000,0.160784000000000
,3249,3915522,3249.000000000000000,Atlantic Coastal Plain Peatland Pocosin and Canebrake Shrubland,2452.000000000000000,Tr Atlantic Coastal Plain Peatland Pocosin and Canebrake,Shrub,687.000000000000000,Shrubland,Pocosin,LF 48: Pocosin,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,91.000000000000000,195.000000000000000,199.000000000000000,0.356863000000000,0.764706000000000,0.780392000000000
,3250,1453356,3250.000000000000000,Inter-Mountain Basins Curl-leaf Mountain Mahogany Shrubland,2062.000000000000000,Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrub,628.000000000000000,Shrubland,Mountain Mahogany Woodland and Shrubland,SRM 415: Curlleaf Mountain-Mahogany,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous shrubland,155.000000000000000,235.000000000000000,216.000000000000000,0.607843000000000,0.921569000000000,0.847059000000000
,3251,1175737,3251.000000000000000,Rocky Mountain Montane Riparian Shrubland,2159.000000000000000,Tr Rocky Mountain Montane Riparian Systems,Shrub,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous shrubland,73.000000000000000,171.000000000000000,186.000000000000000,0.286275000000000,0.670588000000000,0.729412000000000
,3252,3632635,3252.000000000000000,Rocky Mountain Subalpine/Upper Montane Riparian Shrubland,2160.000000000000000,Tr Rocky Mountain Subalpine/Upper Montane Riparian Systems,Shrub,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,SRM 422: Riparian,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,184.000000000000000,96.000000000000000,24.000000000000000,0.721569000000000,0.376471000000000,0.094118000000000
,3253,1322773,3253.000000000000000,Western Great Plains Floodplain Shrubland,2162.000000000000000,Tr Western Great Plains Floodplain Systems,Shrub,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous shrubland,6.000000000000000,53.000000000000000,122.000000000000000,0.023529000000000,0.207843000000000,0.478431000000000
,3254,3118784,3254.000000000000000,Western Great Plains Floodplain Herbaceous,2162.000000000000000,Tr Western Great Plains Floodplain Systems,Herb,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Perennial graminoid grassland,6.000000000000000,53.000000000000000,122.000000000000000,0.023529000000000,0.207843000000000,0.478431000000000
,3255,1158132,3255.000000000000000,Inter-Mountain Basins Montane Riparian Shrubland,2154.000000000000000,Tr Inter-Mountain Basins Montane Riparian Systems,Shrub,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous shrubland,73.000000000000000,171.000000000000000,186.000000000000000,0.286275000000000,0.670588000000000,0.729412000000000
,3256,54562658,3256.000000000000000,Apacherian-Chihuahuan Semi-Desert Grassland,2121.000000000000000,Sh Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,Herb,618.000000000000000,Grassland,Grassland and Steppe,SRM 505: Grama-Tobosa Shrub,Shrub-dominated,Herbaceous - shrub-steppe,Perennial graminoid grassland,255.000000000000000,204.000000000000000,51.000000000000000,1.000000000000000,0.800000000000000,0.200000000000000
,3257,247291,3257.000000000000000,California Central Valley Riparian Herbaceous,2151.000000000000000,Tr California Central Valley Riparian Woodland and Shrubland,Herb,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,SRM 203: Riparian Woodland,Tree-dominated,Open tree canopy,Perennial graminoid grassland,81.000000000000000,180.000000000000000,141.000000000000000,0.317647000000000,0.705882000000000,0.552941000000000
